episode,return,G_val,total_rate,loss_actor,loss_critic,loss,entropy,advantage_mean,advantage_std,grad_norm,sec
169,12076.47265625,,20312.171802520752,-0.03270178660750389,84517616.0,42258808.0,13.393830299377441,7.5101851848558e-08,0.9999999403953552,165965.203125,470.1898853778839
170,11500.2333984375,,18622.621269226074,-0.07787754386663437,64930856.0,32465428.0,13.393856048583984,1.847744002247964e-08,1.0,140630.46875,472.8491282463074
171,14182.1171875,,23105.312614440918,-0.17999549210071564,100686440.0,50343220.0,13.366769790649414,-5.0067900048134106e-08,0.9999999403953552,229031.59375,479.237802028656
172,12914.8671875,,20270.216514587402,-0.10777322947978973,69232456.0,34616228.0,13.393645286560059,-3.5762786065873797e-09,1.0,185767.09375,483.32368898391724
173,12056.3740234375,,20319.0750541687,-0.15111583471298218,83130960.0,41565480.0,13.339773178100586,-5.9604645663569045e-09,0.9999999403953552,248933.125,486.11204195022583
174,10812.7919921875,,18664.83349609375,-0.06213498115539551,73792104.0,36896052.0,13.420443534851074,-5.841255301675119e-08,0.9999999403953552,118415.7578125,488.75884532928467
175,12985.2197265625,,21285.845505714417,0.00477990135550499,90611056.0,45305528.0,13.42034912109375,1.567602225804876e-07,0.9999999403953552,137910.421875,492.2250072956085
176,12190.271484375,,19951.425523757935,-0.09423503279685974,75844344.0,37922172.0,13.393393516540527,8.940697071579962e-09,1.0,177751.15625,494.8278751373291
177,12600.2646484375,,21327.161303520203,-0.012946376577019691,92027720.0,46013860.0,13.447196960449219,1.0251999071897444e-07,1.0,73063.0625,498.02094531059265
178,13819.0849609375,,22819.66126537323,0.021804647520184517,104565208.0,52282604.0,13.447203636169434,5.7220457705398076e-08,1.0,66397.0390625,500.96371722221375
179,11869.44140625,,19660.731899261475,-0.08243066817522049,73514832.0,36757416.0,13.393306732177734,-3.218650945768786e-08,0.9999999403953552,168269.984375,503.8770592212677
180,10018.8017578125,12796.89453125,16710.21563720703,-0.048753250390291214,55024144.0,27512072.0,13.42041015625,1.1086464013487785e-07,0.9999999403953552,79939.5,511.99176120758057
181,11215.9169921875,,18044.435727119446,-0.05539313331246376,61046124.0,30523062.0,13.420251846313477,-3.993511299427155e-08,1.0,148294.6875,518.3540461063385
182,12651.1337890625,,21719.83230781555,-0.12480908632278442,102529064.0,51264532.0,13.42025375366211,-2.801418297337932e-08,0.9999999403953552,173744.828125,523.1137809753418
183,11241.947265625,,18411.70077896118,-0.09340990334749222,64915700.0,32457850.0,13.33938980102539,-2.3663044146360335e-07,0.9999999403953552,271587.59375,526.527910232544
184,12483.330078125,,20502.053798675537,-0.05243286117911339,80120232.0,40060116.0,13.393218040466309,-8.702278364580707e-08,1.0,261512.984375,529.1311511993408
185,11434.2119140625,,18484.255380630493,0.00910985004156828,63724512.0,31862256.0,13.420148849487305,5.4836274188119205e-08,1.0,124863.515625,531.4377391338348
186,11694.01171875,,19844.056491851807,-0.053191062062978745,83640584.0,41820292.0,13.420147895812988,-4.7683716530855236e-08,1.0,161512.65625,533.9190950393677
187,12164.322265625,,20666.39027786255,-0.07987230271100998,87568704.0,43784352.0,13.366250038146973,1.1563301427486294e-07,0.9999999403953552,304434.78125,536.17329621315
188,14313.21875,,23862.215636253357,0.00797181110829115,114817416.0,57408708.0,13.39321517944336,8.761882952512678e-08,0.9999999403953552,256470.171875,538.5057141780853
189,11058.5654296875,,18105.77468109131,-0.07566837966442108,62434196.0,31217098.0,13.420270919799805,-6.67572024326546e-08,0.9999999403953552,127999.9375,540.9759533405304
190,11132.974609375,,18483.867765426636,-0.016200609505176544,67110896.0,33555448.0,13.42016315460205,7.98702259885431e-08,0.9999999403953552,168079.515625,543.2442941665649
191,12285.890625,,19874.985023498535,-0.02860642410814762,75532864.0,37766432.0,13.447132110595703,-3.5762786065873797e-09,1.0,95155.9453125,545.5850741863251
192,11936.52734375,,18912.277366638184,-0.1717412918806076,62948772.0,31474386.0,13.393298149108887,2.5033950024067053e-08,1.0,217102.640625,547.9975790977478
193,12477.6982421875,,20785.012645721436,-0.027582673355937004,86956992.0,43478496.0,13.447144508361816,-6.67572024326546e-08,1.0,119529.125,550.29798412323
194,12092.9609375,,19930.098766326904,-0.09229879081249237,78391888.0,39195944.0,13.393632888793945,6.3776973036056e-08,0.9999999403953552,162488.78125,552.737829208374
195,13222.51953125,,21903.208799362183,-0.08996865898370743,94762392.0,47381196.0,13.420113563537598,2.55107892144224e-07,1.0,192470.953125,555.4667251110077
196,12400.150390625,,20451.381217956543,-0.08915642648935318,80304768.0,40152384.0,13.39310073852539,4.410743770222325e-08,1.0,280723.34375,557.8639070987701
197,13677.1533203125,,22152.391626358032,-0.09912250190973282,92498584.0,46249292.0,13.419921875,7.748603536583687e-08,0.9999999403953552,190983.09375,560.2540872097015
198,12879.5283203125,,21119.529628753662,-0.08691614866256714,86242384.0,43121192.0,13.393085479736328,1.341104507446289e-07,1.0,195146.25,562.6195242404938
199,11866.8212890625,,19713.733993530273,-0.019804639741778374,77076184.0,38538092.0,13.419853210449219,-6.973743182925318e-08,0.9999999403953552,146668.03125,565.1165571212769
200,12246.86328125,11631.8701171875,20624.4352350235,-0.03607438877224922,82708224.0,41354112.0,13.446699142456055,5.781650713743147e-08,0.9999999403953552,113299.9765625,570.4869382381439
201,10796.576171875,,16868.913995742798,-0.11266695708036423,48801384.0,24400692.0,13.392746925354004,-1.0490417423625331e-07,0.9999999403953552,245813.453125,572.746787071228
202,12663.47265625,,20724.254249572754,0.009077119641005993,83698256.0,41849128.0,13.419634819030762,6.556511067401516e-08,0.9999999403953552,162533.25,575.1634020805359
203,11097.4970703125,,18174.32822418213,-0.020450716838240623,64618648.0,32309324.0,13.419569969177246,5.364418242947977e-09,0.9999999403953552,189475.0,577.4968030452728
204,12506.9111328125,,20515.146743774414,-0.06490873545408249,80197856.0,40098928.0,13.446489334106445,-4.470348358154297e-08,0.9999999403953552,115350.2109375,580.0749430656433
205,13053.462890625,,21565.777099609375,-0.0188975241035223,91278968.0,45639484.0,13.419489860534668,2.2649764730431343e-08,0.9999999403953552,215623.921875,582.2807981967926
206,13017.408203125,,21766.07733154297,-0.04636600613594055,95843632.0,47921816.0,13.4194917678833,8.523463890242056e-08,1.0,190979.75,584.5376031398773
207,11571.8173828125,,19057.017234802246,0.026347246021032333,70190616.0,35095308.0,13.446357727050781,-4.947185416881439e-08,1.0,106030.9609375,586.7788820266724
208,10649.201171875,,17414.099849700928,0.022359028458595276,57737984.0,28868992.0,13.419422149658203,-8.881092128376622e-08,1.0,212216.4375,589.0231602191925
209,12752.693359375,,20777.37497329712,-0.07916434109210968,80603904.0,40301952.0,13.419482231140137,-9.179115068036481e-08,0.9999999403953552,201259.234375,591.5431659221649
210,13347.3515625,,22236.540860652924,-0.01437687873840332,98405184.0,49202592.0,13.446769714355469,-7.1525572131747595e-09,0.9999998807907104,76237.203125,594.7168431282043
211,11567.369140625,,19436.47027206421,-0.03502903878688812,79185336.0,39592668.0,13.4464111328125,4.172325152040912e-09,1.0,117015.1484375,597.9930531978607
212,11311.6083984375,,19019.422870635986,-0.05235400050878525,70874528.0,35437264.0,13.392499923706055,1.907348590179936e-08,0.9999999403953552,323689.5625,602.1962580680847
213,11892.8564453125,,19735.973514556885,-0.01978866569697857,77389152.0,38694576.0,13.446377754211426,1.1622906015418266e-07,0.9999999403953552,117521.0078125,609.0239062309265
214,12330.6474609375,,20362.31418800354,-0.04912830516695976,84204848.0,42102424.0,13.446364402770996,-1.335144048653092e-07,0.9999999403953552,128121.84375,612.9250991344452
215,12283.955078125,,20386.59624481201,-0.040442246943712234,82838712.0,41419356.0,13.3924560546875,-6.079673653403006e-08,0.9999999403953552,275080.96875,616.2544281482697
216,10285.44140625,,16857.91678237915,-0.07861095666885376,53645712.0,26822856.0,13.392438888549805,-1.0967254837623841e-07,0.9999999403953552,219545.6875,619.6189892292023
217,12354.51171875,,19708.13416481018,0.03185800462961197,70121808.0,35060904.0,13.446264266967773,-5.125999535948722e-08,0.9999999403953552,125739.03125,623.6617732048035
218,11536.990234375,,19355.061447143555,-0.07207450270652771,75689376.0,37844688.0,13.419316291809082,1.0907650249691869e-07,0.9999999403953552,218391.78125,627.3738322257996
219,11617.0009765625,,18859.08535385132,-0.06567707657814026,66201896.0,33100948.0,13.392338752746582,-1.5258788721439487e-07,0.9999999403953552,321228.71875,630.92587018013
220,13765.974609375,11418.318359375,22822.198795318604,-0.030323229730129242,104501856.0,52250928.0,13.392298698425293,2.6822089438383045e-08,0.9999999403953552,429849.46875,637.6474010944366
221,12081.5703125,,19758.038425445557,-0.08044808357954025,76476400.0,38238200.0,13.446264266967773,-6.258487417198921e-08,0.9999999403953552,86770.3125,640.1607301235199
222,11386.6064453125,,18871.720626831055,-0.03393422067165375,69091520.0,34545760.0,13.392199516296387,-5.602836594675864e-08,0.9999998807907104,270689.34375,645.1646893024445
223,11752.96875,,20108.659225463867,0.01399930939078331,83737704.0,41868852.0,13.419035911560059,3.6358834165639564e-08,1.0,254073.21875,648.7078561782837
224,12724.568359375,,20842.533130645752,-0.019730815663933754,80644704.0,40322352.0,13.445927619934082,-1.1920929132713809e-08,0.9999999403953552,165375.140625,652.8109850883484
225,11478.9541015625,,18673.252017974854,-0.03486224263906479,64872736.0,32436368.0,13.392309188842773,1.1086464013487785e-07,1.0,272254.375,655.4841351509094
226,12297.6337890625,,21330.64503097534,-0.020917510613799095,99099528.0,49549764.0,13.445830345153809,1.0907650249691869e-07,0.9999999403953552,177099.875,657.7003393173218
227,11349.7919921875,,18516.197689056396,-0.09516401588916779,64859760.0,32429880.0,13.445760726928711,1.19209286886246e-09,1.0,141080.6875,660.556113243103
228,11917.8330078125,,19669.504348754883,-0.01623149961233139,71711280.0,35855640.0,13.391754150390625,4.887580828949467e-08,1.0,353445.625,663.1971731185913
229,9957.791015625,,16512.105702400208,0.016331691294908524,54955416.0,27477708.0,13.445544242858887,2.1457672971791908e-08,1.0,111742.4921875,667.3654901981354
230,10667.5,,17398.815680742264,-0.022873802110552788,59255408.0,29627704.0,13.445466041564941,-5.364418242947977e-09,0.9999999403953552,130545.5390625,670.4900810718536
231,11168.59375,,19014.56445121765,0.004464845638722181,75606472.0,37803236.0,13.472326278686523,8.940697071579962e-09,1.0,32847.4453125,673.7453000545502
232,11207.818359375,,18590.15121269226,-0.07292166352272034,68142496.0,34071248.0,13.445372581481934,-1.907348590179936e-08,0.9999999403953552,157421.40625,676.6118202209473
233,12614.57421875,,21835.97566986084,-0.041624270379543304,102795080.0,51397540.0,13.44530963897705,-1.0550022011557303e-07,0.9999999403953552,164447.703125,680.2231292724609
234,12614.1591796875,,20641.53161048889,0.01581810973584652,83040016.0,41520008.0,13.418281555175781,-6.496906479469544e-08,0.9999999403953552,314058.65625,683.4145951271057
235,10697.2685546875,,17546.663581848145,0.02889842912554741,59012660.0,29506330.0,13.445167541503906,-7.569789772787772e-08,0.9999999403953552,163472.453125,687.0237021446228
236,13505.61328125,,22255.623317718506,-0.03927008807659149,96601920.0,48300960.0,13.364306449890137,1.4185906138663995e-07,0.9999999403953552,497185.40625,690.422434091568
237,10674.4931640625,,17374.766492843628,-0.0042459298856556416,55509376.0,27754688.0,13.418148040771484,1.5735626845980732e-07,1.0,279175.0625,693.4104073047638
238,12180.6552734375,,20537.71160888672,-0.032193489372730255,83562512.0,41781256.0,13.391186714172363,3.1590460025654465e-08,1.0,383529.21875,697.8725891113281
239,12522.197265625,,21529.746034622192,-0.02459067292511463,97382608.0,48691304.0,13.391160011291504,8.225440950582197e-08,0.9999999403953552,445654.8125,702.5164532661438
240,11798.41796875,10265.55859375,19438.02234840393,-0.033156462013721466,74050392.0,37025196.0,13.445016860961914,-3.33786012163273e-08,1.0,172755.359375,711.4364023208618
241,11396.4873046875,,19133.62708091736,-0.05771857127547264,73188488.0,36594244.0,13.391082763671875,-1.6868114016688196e-07,1.0,393012.375,715.5934510231018
242,11732.1884765625,,18442.152391433716,-0.0779036357998848,58622128.0,29311064.0,13.417976379394531,-3.516673885428645e-08,0.9999999403953552,260052.171875,719.0354533195496
243,10059.34765625,,16874.150331497192,-0.03820805624127388,57785676.0,28892838.0,13.471792221069336,-3.099441414633475e-08,0.9999999403953552,30505.943359375,721.3958711624146
244,12646.3466796875,,21389.80004119873,-0.023929938673973083,92630704.0,46315352.0,13.39078140258789,-1.3649463426190778e-07,0.9999999403953552,414634.03125,723.8499803543091
245,13227.671875,,21112.799060821533,-0.08666983246803284,79504992.0,39752496.0,13.41757583618164,-2.5033950024067053e-08,1.0,274584.46875,727.3358972072601
246,11479.1357421875,,19273.12753677368,-0.022096022963523865,75094160.0,37547080.0,13.417346000671387,1.5616416249031317e-07,0.9999999403953552,243759.15625,730.0482981204987
247,12156.099609375,,20316.140998840332,0.025843944400548935,80955000.0,40477500.0,13.417167663574219,-1.2159347306806012e-07,0.9999999403953552,354958.78125,733.8559641838074
248,12286.9384765625,,20698.270389556885,0.010711679235100746,85845736.0,42922868.0,13.417036056518555,-4.172325152040912e-09,1.0,309663.0,737.5310499668121
249,11464.90234375,,19084.861282348633,-0.0015711307059973478,71261360.0,35630680.0,13.389995574951172,-9.95397542169485e-08,0.9999999403953552,383015.8125,740.7631301879883
250,12022.138671875,,20825.583766937256,-0.059299640357494354,91681688.0,45840844.0,13.416851043701172,7.867813422990366e-08,0.9999999403953552,273600.875,743.3415851593018
251,11566.8056640625,,18848.498420715332,-0.09630643576383591,68046848.0,34023424.0,13.416744232177734,-3.814697180359872e-08,0.9999999403953552,298075.65625,746.4019031524658
252,9409.24609375,,15650.407852172852,-0.057683296501636505,48831452.0,24415726.0,13.470502853393555,7.212162245195941e-08,0.9999998807907104,29290.81640625,750.6266932487488
253,10874.5400390625,,17992.477256774902,-0.042811259627342224,63725240.0,31862620.0,13.443429946899414,-2.950429802694998e-07,0.9999999403953552,106316.9921875,753.9020612239838
254,14839.61328125,,25161.54666519165,-0.04679141938686371,129821232.0,64910616.0,13.416176795959473,2.5033950024067053e-08,0.9999999403953552,449932.375,757.9871261119843
255,13777.529296875,,22498.252336502075,-0.07434689253568649,97850888.0,48925444.0,13.415964126586914,6.258487417198921e-08,1.0,328524.8125,761.7001993656158
256,11979.41015625,,19403.459384918213,0.014189567416906357,68735560.0,34367780.0,13.388802528381348,-4.0531158873591266e-08,0.9999999403953552,435556.59375,766.2718482017517
257,12114.3662109375,,19790.90305328369,0.040331944823265076,75476376.0,37738188.0,13.415578842163086,-1.2218951894737984e-07,1.0,311844.03125,768.6822950839996
258,10714.46875,,17827.27249622345,-0.05445029214024544,62072160.0,31036080.0,13.415386199951172,1.7285346487483366e-08,0.9999999403953552,323751.09375,772.2439050674438
259,12220.3994140625,,19745.892671585083,-0.05368966981768608,71971200.0,35985600.0,13.388289451599121,1.2040138130942069e-07,0.9999999403953552,454355.84375,775.0325651168823
260,12488.7060546875,10507.5859375,20780.603940963745,0.060034722089767456,85603704.0,42801852.0,13.36120891571045,8.165836362650225e-08,1.0,528613.1875,783.0370781421661
261,10796.6533203125,,18420.039304733276,0.015259027481079102,69177224.0,34588612.0,13.414953231811523,1.9669533557475916e-08,1.0,313638.5,786.2683992385864
262,12262.080078125,,19637.248474121094,0.02279178611934185,71717448.0,35858724.0,13.441778182983398,-1.1324882365215672e-08,0.9999999403953552,223685.4375,789.0001232624054
263,12701.9267578125,,20501.568311691284,-0.09927645325660706,80459400.0,40229700.0,13.414846420288086,1.8656254496818292e-07,1.0,324322.28125,792.6469449996948
264,13209.0576171875,,21864.994493484497,-0.0803227648139,94271376.0,47135688.0,13.441618919372559,-6.3776973036056e-08,1.0,249331.78125,796.9433343410492
265,12845.72265625,,21044.92942237854,-0.021810445934534073,87581304.0,43790652.0,13.414584159851074,2.6822089438383045e-08,0.9999999403953552,354989.1875,800.0976943969727
266,11126.5263671875,,17515.73982810974,-0.07396557182073593,51090400.0,25545200.0,13.414572715759277,4.7683716530855236e-08,1.0,275144.84375,803.3387591838837
267,10591.7294921875,,17595.709323883057,0.060242556035518646,61506888.0,30753444.0,13.46826457977295,8.106231774718253e-08,1.0000001192092896,35374.01171875,813.6518461704254
268,12305.0205078125,,19875.56336593628,-0.04081674665212631,75550736.0,37775368.0,13.41446304321289,4.8279762410174953e-08,0.9999999403953552,389388.5625,817.0558362007141
269,11674.7841796875,,19460.39560317993,0.0018623637733981013,76618712.0,38309356.0,13.387578010559082,4.76837147544984e-09,0.9999999403953552,425310.09375,819.4002602100372
270,12180.8427734375,,20427.855730056763,0.019754305481910706,84080640.0,42040320.0,13.387925148010254,8.225440950582197e-08,1.0,417781.78125,821.9232292175293
271,13470.7880859375,,22237.133674621582,-0.011248741298913956,97134952.0,48567476.0,13.387673377990723,-7.092953069331998e-08,0.9999999403953552,534837.125,824.1737112998962
272,12191.5478515625,,20496.074377059937,-0.02370278351008892,83860216.0,41930108.0,13.414643287658691,-1.0073185308101529e-07,1.0,361937.71875,826.3762631416321
273,14381.025390625,,22611.17156600952,-0.04778454825282097,91262088.0,45631044.0,13.414676666259766,3.933906711495183e-08,1.0,441941.3125,829.1909282207489
274,12510.5869140625,,20548.322858810425,-0.014079284854233265,80834264.0,40417132.0,13.414702415466309,2.9802322387695312e-08,0.9999999403953552,433894.5625,833.6595151424408
275,12182.5029296875,,20212.062280654907,0.01729024015367031,80267568.0,40133784.0,13.441661834716797,-1.3232231310666975e-07,1.0,263624.03125,836.9179651737213
276,10405.4296875,,17693.94278526306,-0.00126562116201967,64553196.0,32276598.0,13.441690444946289,-1.3709068547029801e-08,0.9999999403953552,222550.375,839.5533571243286
277,11525.2109375,,18832.6068649292,0.002952041570097208,67790328.0,33895164.0,13.414790153503418,1.895427743647815e-07,1.0,291878.8125,842.3151621818542
278,12151.001953125,,20436.30229949951,-0.0373079888522625,86347992.0,43173996.0,13.414802551269531,1.2278556482669956e-07,0.9999999403953552,417243.84375,844.4235610961914
279,12777.65625,,21853.080912590027,0.013655214570462704,100228856.0,50114428.0,13.441760063171387,-5.960464477539063e-08,0.9999999403953552,289015.34375,846.8083531856537
280,10215.841796875,11470.5849609375,17571.316856384277,0.0185273177921772,64792268.0,32396134.0,13.441784858703613,1.2814999195143173e-07,0.9999999403953552,178751.28125,851.3886163234711
281,11746.1787109375,,19565.442611694336,0.0047146319411695,77054232.0,38527116.0,13.441886901855469,1.3709068547029801e-08,0.9999999403953552,144848.8125,854.1808512210846
282,12633.1064453125,,21331.28099822998,0.043016672134399414,92348768.0,46174384.0,13.388008117675781,-1.1682510603350238e-07,1.0,508613.375,856.9474952220917
283,11825.4833984375,,19953.48614501953,-0.07768364250659943,78681920.0,39340960.0,13.415002822875977,-6.67572024326546e-08,1.0,371374.9375,859.6037991046906
284,13630.4140625,,21714.793811798096,-0.013711090199649334,87388880.0,43694440.0,13.441988945007324,1.2516974834397843e-07,1.0,193080.921875,862.7135012149811
285,12056.5625,,19828.944971084595,-0.05399395152926445,74024600.0,37012300.0,13.415283203125,-1.3709068547029801e-08,1.0,332181.8125,864.8577721118927
286,14016.353515625,,23049.04430770874,0.012336778454482555,102039592.0,51019796.0,13.442058563232422,9.95397542169485e-08,0.9999999403953552,191975.46875,867.106367111206
287,11560.5908203125,,18956.9450340271,-0.03735002502799034,67747080.0,33873540.0,13.44206428527832,-7.688998948651715e-08,0.9999999403953552,167677.359375,869.734307050705
288,12653.904296875,,20725.806718826294,-0.05659777671098709,82883696.0,41441848.0,13.388178825378418,-2.801418297337932e-08,1.0,489174.375,871.9556059837341
289,12433.421875,,20933.65496826172,0.030623530969023705,89721672.0,44860836.0,13.442037582397461,-3.218650945768786e-08,0.9999999403953552,253893.46875,874.5211582183838
290,12151.1767578125,,19903.142236709595,-0.05621954798698425,75880144.0,37940072.0,13.442041397094727,-2.7418137094059603e-08,0.9999999403953552,228948.15625,876.9843320846558
291,12756.49609375,,20638.270444869995,0.01671312376856804,78702232.0,39351116.0,13.38814926147461,-1.2516975012033527e-08,1.0,531715.8125,879.3326232433319
292,13789.5029296875,,22394.13777732849,0.07692479342222214,96745240.0,48372620.0,13.468940734863281,5.125999535948722e-08,0.9999999403953552,48526.8828125,881.8233721256256
293,11962.4169921875,,20353.95849609375,0.02237791009247303,86040144.0,43020072.0,13.361424446105957,1.269579001927923e-07,0.9999999403953552,481308.6875,883.9519431591034
294,12669.22265625,,20629.590049743652,0.005913753528147936,80823776.0,40411888.0,13.442309379577637,-4.5299529460862686e-08,1.0,284988.5,886.101410150528
295,11945.7470703125,,19509.45076751709,0.16200263798236847,70642240.0,35321120.0,13.361625671386719,1.2516974834397843e-07,1.0,431840.78125,888.4932832717896
296,12392.61328125,,19365.9828414917,0.03515535220503807,65268772.0,32634386.0,13.36175537109375,3.5762786065873797e-09,1.0,496934.6875,890.7011880874634
297,11888.072265625,,19519.728574752808,0.10787047445774078,71332688.0,35666344.0,13.388811111450195,-9.95397542169485e-08,1.0,472109.5,893.2174983024597
298,10914.46484375,,18571.2277469635,0.032404374331235886,70894368.0,35447184.0,13.415868759155273,-1.0073185308101529e-07,1.0,347419.28125,895.3164920806885
299,11339.4169921875,,19162.8849029541,0.0797368511557579,72905040.0,36452520.0,13.389045715332031,-1.2040138130942069e-07,0.9999999403953552,427691.46875,897.4227631092072
300,12750.12890625,10550.685546875,20414.03671646118,0.042185936123132706,74251592.0,37125796.0,13.416095733642578,6.020069065471034e-08,0.9999999403953552,369693.03125,901.63103723526
301,12343.9326171875,,20423.569792747498,-0.005128288175910711,83750656.0,41875328.0,13.443142890930176,5.4836274188119205e-08,1.0,270740.875,904.0058331489563
302,11355.9794921875,,18669.56853866577,0.07079813629388809,66462852.0,33231426.0,13.470187187194824,4.231929651155042e-08,0.9999999403953552,43017.46875,906.2119941711426
303,12686.8701171875,,20721.191680908203,0.02195640653371811,78907464.0,39453732.0,13.389640808105469,-8.642673776648735e-08,1.0,529771.875,908.5873682498932
304,12473.3857421875,,20296.617012023926,-0.021791944280266762,78782880.0,39391440.0,13.443764686584473,4.5299529460862686e-08,1.0,277576.09375,910.915961265564
305,12737.6826171875,,20154.317832946777,-0.026681765913963318,71368768.0,35684384.0,13.38992691040039,-7.271766833127913e-08,1.0,525550.375,913.2505431175232
306,12408.6376953125,,20638.720878601074,0.010221586562693119,83178088.0,41589044.0,13.363349914550781,-7.629394360719743e-08,1.0,504882.6875,915.3914470672607
307,12332.1044921875,,20383.065527915955,-0.09506157040596008,80690432.0,40345216.0,13.417384147644043,-6.735324831197431e-08,1.0,398551.8125,917.5854651927948
308,12125.466796875,,19959.074947357178,-0.06321597844362259,76272496.0,38136248.0,13.417502403259277,-1.1146068601419756e-07,1.0,363670.5,919.753475189209
309,11462.814453125,,19555.057788848877,0.01972348242998123,82073272.0,41036636.0,13.444528579711914,7.331371421059885e-08,1.0,244791.234375,922.1380741596222
310,13088.9287109375,,21444.122173309326,0.00433739647269249,88221472.0,44110736.0,13.39074993133545,3.099441414633475e-08,0.9999999403953552,558567.75,924.2806341648102
311,9526.9150390625,,15721.59141921997,-0.005234718322753906,48006496.0,24003248.0,13.444724082946777,-2.640485661231651e-07,1.0,217374.375,926.6576602458954
312,12019.802734375,,20332.54760169983,0.1598661094903946,85295960.0,42647980.0,13.363969802856445,2.1040439435182634e-07,1.0,433790.53125,929.1210861206055
313,11358.7734375,,19309.94015312195,-0.032849349081516266,77660488.0,38830244.0,13.444866180419922,-1.4126300129646552e-07,0.9999999403953552,265568.3125,931.5991449356079
314,12274.8154296875,,20070.744693756104,-0.04435275122523308,76341600.0,38170800.0,13.444915771484375,-5.602836594675864e-08,0.9999999403953552,247707.421875,934.0464441776276
315,10868.4541015625,,17032.70477294922,-0.02105752006173134,48478556.0,24239278.0,13.417986869812012,-8.463859302310084e-08,0.9999999403953552,381625.84375,936.4248430728912
316,12216.1318359375,,19950.406944274902,0.021126003935933113,76368712.0,38184356.0,13.418073654174805,-5.364417887676609e-08,1.0,311820.21875,938.9566252231598
317,10659.7783203125,,17684.996809005737,-0.013622407801449299,60608672.0,30304336.0,13.444953918457031,-6.616115655333488e-08,1.0,215559.15625,941.4222793579102
318,12787.3857421875,,20931.807879447937,-0.032918691635131836,83652872.0,41826436.0,13.418020248413086,6.3776973036056e-08,0.9999999403953552,485726.53125,943.636518239975
319,11548.923828125,,19501.00416946411,-0.032543670386075974,77137840.0,38568920.0,13.391247749328613,-1.1980533543010097e-07,1.0,435122.875,945.8670279979706
320,12461.2666015625,12263.0966796875,20382.82593536377,-0.016634711995720863,79049800.0,39524900.0,13.41800308227539,-4.470348358154297e-08,1.0,484541.125,950.3541393280029
321,10376.9189453125,,17016.120834350586,-0.013469601050019264,57071344.0,28535672.0,13.444916725158691,-1.8179416372277046e-07,0.9999999403953552,253767.9375,952.6873600482941
322,11858.703125,,20255.38228034973,0.06232263520359993,84726592.0,42363296.0,13.417956352233887,-6.616115655333488e-08,0.9999999403953552,439753.875,955.3891751766205
323,10958.359375,,17888.254768371582,-0.0006029224605299532,59580856.0,29790428.0,13.444890022277832,-2.9802322387695312e-08,1.0,304567.71875,957.5023980140686
324,12589.666015625,,20915.221801757812,0.057296495884656906,85617304.0,42808652.0,13.391059875488281,-7.450580596923828e-08,0.9999999403953552,504313.46875,959.6769630908966
325,13097.626953125,,22114.341926574707,0.014792651869356632,99300024.0,49650012.0,13.444890975952148,-3.8743017682918435e-08,0.9999999403953552,274206.15625,961.8095202445984
326,10942.744140625,,18006.748764038086,0.01759716123342514,60278876.0,30139438.0,13.417949676513672,-6.854534007061375e-08,1.0,388285.5625,963.9346733093262
327,12034.083984375,,19803.671104431152,0.056934282183647156,75602312.0,37801156.0,13.39100456237793,8.761882952512678e-08,1.0,441986.9375,966.0969190597534
328,11570.279296875,,19131.483474731445,0.04707987606525421,68832440.0,34416220.0,13.390998840332031,-1.7881394143159923e-08,1.0,409587.03125,968.4172620773315
329,11480.962890625,,18890.166048049927,0.01318387035280466,69114920.0,34557460.0,13.444864273071289,2.6822089438383045e-08,0.9999999403953552,250696.03125,970.4803762435913
330,11432.724609375,,18998.38205099106,0.004670982249081135,71510104.0,35755052.0,13.444855690002441,6.67572024326546e-08,1.0,290576.5625,972.8843309879303
331,11548.3525390625,,18817.48035812378,0.1891087144613266,66625640.0,33312820.0,13.364027976989746,1.3113022134803032e-07,1.0,178150.3125,975.6060643196106
332,12157.5703125,,20549.359043121338,0.022408513352274895,85113648.0,42556824.0,13.417915344238281,-1.4960765781779628e-07,0.9999999403953552,472213.25,977.7660772800446
333,10025.5498046875,,16192.169124603271,0.03293456882238388,46875664.0,23437832.0,13.390995979309082,9.894370833762878e-08,0.9999999403953552,293534.25,980.3426511287689
334,8187.9765625,,13417.175123214722,0.0021658516488969326,34387660.0,17193830.0,13.444828987121582,5.9604643443123e-10,0.9999999403953552,163190.6875,983.3391122817993
335,11293.048828125,,19027.698427200317,0.053263645619153976,72332880.0,36166440.0,13.417859077453613,1.668930060816365e-08,0.9999999403953552,406498.875,985.619136095047
336,11994.63671875,,20139.32333755493,0.1043688952922821,79911264.0,39955632.0,13.390886306762695,-9.298324243900424e-08,0.9999999403953552,389690.84375,988.0614893436432
337,12971.2001953125,,21218.475616455078,0.01737648993730545,81404384.0,40702192.0,13.364121437072754,-5.960464477539063e-08,0.9999999403953552,532444.25,992.2255561351776
338,12320.2783203125,,20356.58921432495,0.11744862794876099,79766592.0,39883296.0,13.390837669372559,-4.17232506322307e-08,1.0,432742.15625,996.8021371364594
339,13079.0615234375,,20641.80759048462,-0.004668712615966797,76417592.0,38208796.0,13.417766571044922,2.5033950024067053e-08,1.0000001192092896,518652.1875,999.5478112697601
340,12463.357421875,10540.3896484375,20479.547763824463,0.003985862713307142,79255032.0,39627516.0,13.417742729187012,5.0067900048134106e-08,0.9999999403953552,472404.125,1004.1874570846558
