episode,return,total_rate,mean_rate_step,loss,value_loss,entropy,grad_norm,lr,sec
181,13077.419005246858,21235.228805541992,212.35228805541993,-0.006013431586325169,5116958.6875,13.376346111297607,178542.171875,0.0002763960618240649,1.6055328845977783
182,11590.811938953506,19350.40292739868,193.50402927398682,-0.0032042880902736215,4121232.6875,13.456889390945435,181186.359375,0.00027614168734472545,1.5895609855651855
183,12754.551434900692,21151.61265563965,211.51612655639647,-0.0005888156858873117,5111498.8125,13.456824779510498,198919.59375,0.0002758860678978573,1.5812747478485107
184,10980.49976275714,17978.23991394043,179.7823991394043,-0.0005867213765213819,3490287.0,13.454910039901733,157001.234375,0.0002756292060063214,1.7150189876556396
185,13085.497581428268,21330.953815460205,213.30953815460205,0.0007188969848357374,4933035.3125,13.464317083358765,187731.03125,0.00027537110420524063,1.6620819568634033
186,11442.044362565126,19618.260480880737,196.18260480880738,-0.001673245438723825,4514268.125,13.464890599250793,192970.8125,0.00027511176504197576,1.6125428676605225
187,11630.474203263899,18912.699369430542,189.1269936943054,-0.002915940335014966,3818017.65625,13.460858821868896,178964.1875,0.0002748511910760996,1.5355839729309082
188,10796.978023441594,17660.814781188965,176.60814781188964,-0.0023454887172533745,3301175.09375,13.466004610061646,158928.265625,0.000274589384879372,1.7145190238952637
189,11995.902186875934,19809.039039611816,198.09039039611815,-1.180420281343686e-05,4325595.8125,13.49649703502655,185900.53125,0.00027432634903571437,1.5061969757080078
190,12091.353675658365,19405.061721801758,194.05061721801758,2.8300512667556177e-05,4101458.53125,13.477456092834473,180022.25,0.00027406208614118435,1.6236238479614258
191,11584.360966270031,19640.05411720276,196.4005411720276,-0.0006887495401883825,4641690.5,13.43016231060028,193771.5625,0.00027379659880395003,1.5485501289367676
192,11680.515190870754,20111.393243789673,201.11393243789672,0.0007629549731973384,4619169.5625,13.46142292022705,210756.140625,0.0002735298896442642,1.5887207984924316
193,11559.383878512584,18386.30407524109,183.86304075241088,0.0004761082551567597,3611021.75,13.449089050292969,165721.046875,0.00027326196129443865,1.647456169128418
194,12645.807537250346,20831.337609291077,208.31337609291077,-0.00021475284665939398,4934116.375,13.474991083145142,193513.890625,0.000272992816398818,1.5639328956604004
195,10062.524838846468,16768.24633216858,167.6824633216858,-0.0008520421104094567,3008041.4375,13.449348449707031,157453.96875,0.0002727224576137537,1.639775037765503
196,12461.194868976301,20844.564336299896,208.44564336299896,6.147872466044646e-05,4757695.5625,13.476557493209839,214270.0,0.00027245088760757775,1.5723249912261963
197,14479.013560838004,24489.079608917236,244.89079608917237,-8.863826303695532e-05,7296879.5625,13.46114182472229,267676.46875,0.0002721781090605766,1.738004207611084
198,10761.76419478611,17263.675884246826,172.63675884246825,-6.28072302788496e-06,3295037.46875,13.49569296836853,165580.328125,0.00027190412466496423,1.6581571102142334
199,12151.84977243484,19873.396666526794,198.73396666526796,1.7992297802749135e-05,4622905.125,13.48309874534607,192884.078125,0.00027162893712485617,1.7547860145568848
200,11837.527385758865,19370.213260650635,193.70213260650635,-0.00126908025231387,4076204.4375,13.442307949066162,205501.234375,0.0002713525491562423,1.581477165222168
201,10506.701073434087,17292.73179626465,172.9273179626465,-0.0011650285845234976,3258067.5,13.457951545715332,185501.828125,0.0002710749634869602,1.656106948852539
202,12228.797523264322,20096.94449043274,200.9694449043274,-9.579126111702863e-05,4247914.3125,13.440244674682617,194651.140625,0.00027079618285666846,1.519050121307373
203,11854.094376419629,19990.40874671936,199.9040874671936,-6.340630113754742e-05,4835087.4375,13.4947007894516,217756.59375,0.00027051621001681936,1.5472187995910645
204,11776.589567335834,19693.213074684143,196.93213074684144,4.7576847009622725e-05,3921078.5625,13.469311356544495,205764.046875,0.0002702350477306317,1.6741249561309814
205,13105.325447130397,21948.51140975952,219.48511409759521,7.146420848158641e-05,5463658.625,13.470730066299438,220746.65625,0.00026995269877306383,1.7213819026947021
206,12098.318272239605,20499.3606300354,204.993606300354,0.00013786696695206047,4673842.9375,13.452935457229614,216533.375,0.00026966916593078587,1.6000440120697021
207,11742.916309306336,19876.986835479736,198.76986835479735,-3.678157645481406e-05,4440507.1875,13.47386372089386,218506.734375,0.0002693844520021526,1.5134642124176025
208,12120.832790351926,20203.88801765442,202.03888017654418,1.5868287619014154e-05,4831487.625,13.463256001472473,242478.84375,0.0002690985597971755,1.5489599704742432
209,12390.219007501282,20451.34546470642,204.5134546470642,3.106105646111246e-05,4464838.34375,13.46766972541809,219958.546875,0.00026881149213749535,1.573638916015625
210,10913.476723460613,18046.679134368896,180.46679134368895,-2.690837936825119e-05,3487837.5625,13.453959226608276,193232.484375,0.0002685232518563538,1.5539839267730713
211,13597.199366225488,23000.261310577393,230.00261310577392,-0.003875127282185531,6078107.9375,13.399237513542175,279194.53125,0.00026823384179856623,1.6176891326904297
212,11019.696761239149,18280.666816711426,182.80666816711425,0.00020814844566530155,3537022.78125,13.482215404510498,216022.0625,0.00026794326482049304,1.5272111892700195
213,13080.724660441076,21549.304931640625,215.49304931640626,-0.0010790631901613779,5002291.125,13.454094648361206,241243.734375,0.00026765152379001173,1.5614957809448242
214,12706.850809455716,21220.460083007812,212.20460083007814,-0.0022405204945243895,5126541.25,13.438661813735962,240409.25,0.00026735862158648843,1.6224298477172852
215,11824.800811088146,20082.600177764893,200.8260017776489,7.638847500857082e-05,4306349.3125,13.456782221794128,238034.453125,0.0002670645611007497,1.8003740310668945
216,11041.48797451636,18079.43257522583,180.7943257522583,2.750393468886614e-05,3635290.71875,13.462165355682373,197944.609375,0.0002667693452350538,1.700221061706543
217,10584.93688260976,17264.315662384033,172.64315662384033,-0.00017231035440090636,3202937.4375,13.446993350982666,184761.484375,0.00026647297690306204,1.649034023284912
218,11793.824368092271,19836.131635665894,198.36131635665893,-0.0001541231746386984,4517770.4375,13.454229950904846,254174.734375,0.00026617545902981037,1.604093074798584
219,10680.263096600416,17218.94104385376,172.1894104385376,-0.00019734456202513684,2952359.125,13.452977180480957,190377.609375,0.00026587679455167994,1.6407408714294434
220,12691.848501582235,20597.04429626465,205.97044296264647,7.146064035623567e-06,4265802.59375,13.46070420742035,234718.703125,0.0002655769864163686,1.69334077835083
221,11786.079810008345,19912.723121643066,199.12723121643066,0.00042006213652712177,4209797.28125,13.412327647209167,245629.0625,0.00026527603758286174,1.6356680393218994
222,11089.51102625601,18786.54845714569,187.8654845714569,0.00032021718411101574,4028405.5,13.486906170845032,229792.6875,0.00026497395102140274,1.6476788520812988
223,10633.279640538723,17609.837036132812,176.09837036132814,7.63881898251384e-05,3279486.15625,13.475529909133911,222924.5625,0.000264670729713464,1.5644659996032715
224,12394.799683676889,20104.45350265503,201.0445350265503,5.0326628326047285e-05,4289873.4375,13.481234788894653,215934.8125,0.00026436637665171745,1.6149659156799316
225,10900.785189742917,18351.28964996338,183.5128964996338,0.00022710070965104023,3510986.59375,13.453722596168518,214243.28125,0.0002640608948400049,1.534060001373291
226,12454.528866027167,21277.909214019775,212.77909214019775,-0.002260347772789828,5022339.6875,13.468717813491821,290328.25,0.0002637542872933086,1.5743439197540283
227,10857.20735845066,17942.41111755371,179.42411117553712,-2.7908865376957692e-05,3176246.0,13.438251972198486,216884.078125,0.0002634465570377211,1.5444068908691406
228,13570.824642009962,22510.536334991455,225.10536334991454,1.7294298004344455e-05,6204062.1875,13.48341178894043,312694.46875,0.0002631377071104159,1.674912929534912
229,10645.274885396944,17615.668743133545,176.15668743133546,-0.0012224298698129132,3500027.1875,13.456682324409485,218274.828125,0.000262827740559617,1.598681926727295
230,12509.11052110641,20800.28076171875,208.0028076171875,0.00025963752432289766,4877334.75,13.440785646438599,268835.875,0.0002625166604445692,1.556670904159546
231,12079.499495907692,20003.15788269043,200.0315788269043,-0.0001298469194637164,4129475.65625,13.459075212478638,266079.875,0.0002622044698355076,1.6070210933685303
232,14086.712768249032,22404.70432281494,224.04704322814942,-4.1831309545159456e-05,5421868.8125,13.449677467346191,274384.03125,0.0002618911718136276,1.5555520057678223
233,11150.90946046366,17889.882846832275,178.89882846832276,0.0007903505629656138,3257231.03125,13.44913113117218,230328.84375,0.00026157676947105406,1.5624821186065674
234,12184.527604579955,20647.183742523193,206.47183742523194,-0.00043288324479817675,4993523.0,13.454882264137268,257166.71875,0.0002612612659108112,1.5582802295684814
235,12406.828735662792,20534.324591636658,205.34324591636658,-0.0005451364268083125,4553360.25,13.47973108291626,261276.125,0.0002609446642467918,1.6611652374267578
236,13357.57058860679,21711.59214782715,217.11592147827147,0.00013373584715736797,5096736.625,13.44411039352417,313890.59375,0.00026062696760372644,1.5883891582489014
237,11984.624835528339,20254.030683517456,202.54030683517456,-0.0007170236067395308,4834896.875,13.455106973648071,254302.71875,0.00026030817911715275,1.6431710720062256
238,12571.747094264574,20570.627922058105,205.70627922058105,-0.00010087563550253975,4619217.5,13.482248425483704,273675.1875,0.0002599883019333844,1.5505609512329102
239,12903.558376830739,20961.47820854187,209.6147820854187,-0.00047920028578118945,4688550.1875,13.44852888584137,289588.5,0.00025966733920948,1.5684130191802979
240,10525.861075461344,17214.822980880737,172.14822980880737,0.0007735879122492406,3017782.125,13.473089098930359,215262.03125,0.0002593452941132121,1.5512640476226807
241,12634.303419696542,21574.400428771973,215.74400428771972,0.002964509114434577,5261009.0625,13.447309255599976,312732.625,0.0002590221698230358,1.6143827438354492
242,11299.096566529326,18993.864679336548,189.93864679336548,-0.0015373616353144826,3796819.78125,13.4504234790802,278520.0625,0.0002586979695280574,1.5167832374572754
243,13585.450466624163,22005.421562194824,220.05421562194823,-4.000351225386112e-05,4997822.9375,13.488357424736023,291687.25,0.00025837269642800287,1.5496301651000977
244,13291.801156801543,22020.307333946228,220.2030733394623,-7.015751248218294e-05,5484396.75,13.488137364387512,311834.65625,0.0002580463537331864,1.5071232318878174
245,11725.254935464669,19409.899715423584,194.09899715423583,8.685513421369251e-06,4137002.84375,13.468111515045166,261846.0625,0.00025771894466447874,1.5158450603485107
246,13130.757214362044,21012.447808265686,210.12447808265685,0.00022737148879059532,4733616.0,13.470584511756897,283414.71875,0.00025739047245327504,1.5100610256195068
247,13093.153044291585,21106.58105278015,211.06581052780152,0.0006000858300012624,4934692.875,13.451561570167542,323655.40625,0.0002570609403414636,1.6911380290985107
248,12576.119589363281,20695.431099891663,206.95431099891664,-0.00017502477345487932,4766318.75,13.454466342926025,311240.28125,0.0002567303515813932,1.52760910987854
249,12565.285051792185,20301.111652374268,203.0111165237427,-0.0001247978991614218,4227298.46875,13.476665377616882,291306.59375,0.00025639870943584153,1.5077588558197021
250,11553.330535942792,19312.057844161987,193.12057844161987,-0.0007045476490930014,3890989.125,13.461084365844727,281664.03125,0.00025606601717798256,1.5687789916992188
251,11865.565926677238,20045.609439849854,200.45609439849852,-0.00046626129233118263,3985160.40625,13.445393443107605,268558.34375,0.00025573227809135463,1.8253331184387207
252,13086.750291731047,21842.496061325073,218.42496061325073,0.00045814206328032014,4887862.9375,13.460083484649658,308131.90625,0.0002553974954698278,1.564168930053711
253,12685.930462044229,21028.015615463257,210.28015615463258,-0.00016859891547937877,4703873.4375,13.436835527420044,279933.21875,0.00025506167261757134,1.5141119956970215
254,11759.87174759713,20069.886399269104,200.69886399269103,-2.4635283466523106e-06,4497527.0,13.479904890060425,312433.15625,0.00025472481284902134,1.513503074645996
255,11474.61540163328,18937.71517944336,189.3771517944336,0.000280500444205245,3672612.0,13.464757561683655,257153.609375,0.00025438691948884753,1.5179009437561035
256,11293.20382229157,18818.682538986206,188.18682538986207,0.0005093682975712,3640089.4375,13.47174060344696,250836.390625,0.00025404799587192114,1.7122089862823486
257,13962.158524764385,22843.6941986084,228.43694198608398,4.511197403189726e-06,5659343.875,13.46216905117035,330810.96875,0.0002537080453432814,1.5695438385009766
258,12861.295080436323,21254.696033477783,212.54696033477782,-4.5046533614367945e-06,5012925.375,13.475098013877869,355369.875,0.0002533670712581027,1.5611202716827393
259,11732.180710411438,19118.221656799316,191.18221656799315,-5.3356274065663456e-05,3846629.53125,13.463670492172241,291695.65625,0.0002530250769816617,1.5632922649383545
260,11178.585719483412,18122.13514137268,181.2213514137268,0.0003351407196703349,3341379.09375,13.475188732147217,284875.65625,0.0002526820658893038,1.5123260021209717
261,10469.75744076143,17766.728660583496,177.66728660583496,-0.0003699709950524266,3027259.6875,13.436069965362549,264314.0,0.00025233804136641,1.6310222148895264
262,10607.409794867443,17562.70654296875,175.6270654296875,-0.002242642491864899,3068951.9375,13.471915125846863,266791.65625,0.0002519930068083634,1.5249338150024414
263,11145.907993753808,18845.25131225586,188.4525131225586,0.00010853979680813808,3597140.40625,13.469022274017334,294867.09375,0.00025164696562051585,1.6698408126831055
264,12239.14595244537,19458.87013244629,194.5887013244629,-2.6366466272520483e-05,3789262.875,13.470073103904724,285760.375,0.0002512999212181542,1.5206260681152344
265,12778.141436909254,21367.611694335938,213.67611694335938,-0.0002652429739100626,4864026.75,13.470648884773254,348955.90625,0.00025095187702646655,1.526777982711792
266,11160.353671480661,17959.713973999023,179.59713973999024,7.239625824695395e-05,3140455.125,13.445695161819458,260976.0,0.00025060283648050855,1.5135512351989746
267,12645.783197063498,20712.2248878479,207.122248878479,-9.806515976151786e-06,4325457.4375,13.471424341201782,334335.40625,0.0002502528030251695,1.518829107284546
268,12221.258898635906,20894.862284898758,208.94862284898758,1.2896747609403292e-05,4534961.5625,13.482565879821777,339144.84375,0.0002499017801151383,1.5691921710968018
269,12571.38958017818,20698.49773788452,206.9849773788452,6.776261588470334e-05,4426686.375,13.462205410003662,324235.28125,0.00024954977121486937,1.5154972076416016
270,11687.802438121273,18508.367736816406,185.08367736816408,-0.0017332092684227973,3302120.34375,13.42842185497284,304901.125,0.00024919677979854836,1.5244710445404053
271,12432.248561652556,21071.489683151245,210.71489683151245,0.004331266753297314,4681477.8125,13.450127840042114,329309.78125,0.00024884280935005815,1.5501151084899902
272,14745.396292850995,24078.324270248413,240.78324270248413,-4.453638886303679e-05,6107233.9375,13.475316047668457,399028.625,0.00024848786336294405,1.6491029262542725
273,11834.390301315869,19280.500564575195,192.80500564575195,0.00042349990508228075,3930533.875,13.44035518169403,286348.75,0.0002481319453403797,1.5610239505767822
274,15653.858248432842,25612.05950164795,256.1205950164795,-0.0004895274119007809,6825543.25,13.462463021278381,422245.125,0.0002477750587951324,1.623619794845581
275,11944.69184409621,19480.202560424805,194.80202560424806,-8.029180094126787e-05,3792743.96875,13.460697650909424,320765.3125,0.00024741720724952813,1.6753289699554443
276,11899.133262659225,19643.846969604492,196.43846969604493,0.0003622607582656201,3941196.34375,13.454880595207214,310781.125,0.00024705839423541724,1.6380627155303955
277,12301.607890387133,19891.87385559082,198.9187385559082,5.6743932191238855e-05,3990818.78125,13.462552666664124,317012.53125,0.0002466986232941393,1.5181729793548584
278,12217.11174063498,20610.50556755066,206.1050556755066,-8.754631409146896e-05,4520613.75,13.459254503250122,348303.90625,0.00024633789797648826,1.5630090236663818
279,11658.969053827788,19850.049591064453,198.50049591064453,7.831983157302602e-05,4211061.65625,13.459899306297302,342045.78125,0.0002459762218426774,1.5284547805786133
280,11797.542476743887,19035.243614196777,190.3524361419678,0.004054683080084942,3566121.0625,13.432461619377136,307515.78125,0.00024561359846230407,1.563410997390747
281,10659.421144393493,17173.761127471924,171.73761127471923,-0.0005448426454677247,2675416.03125,13.472599625587463,280128.875,0.00024525003141431475,1.682340145111084
282,11635.327878681284,19206.183933258057,192.06183933258058,-2.2575803200197697e-05,3748171.65625,13.464991092681885,339535.0625,0.00024488552428696933,1.5441718101501465
283,12758.965526600983,21486.869967460632,214.86869967460632,0.0003726742124854354,4741093.0,13.466838359832764,365215.875,0.000244520080677806,1.5521769523620605
284,12051.19548971236,19072.639156341553,190.72639156341552,-0.0003002821435984515,3976602.90625,13.46182096004486,301832.4375,0.0002441537041936057,1.5394718647003174
285,12249.90593331147,20297.468048095703,202.97468048095703,1.8328942701373308e-06,4096302.625,13.479176878929138,327117.53125,0.00024378639845035644,1.5184531211853027
286,13891.726924634127,22970.73105621338,229.70731056213378,5.561897381767267e-06,5400902.0,13.460094213485718,410054.15625,0.00024341816707321753,1.6658391952514648
287,10830.93424882015,17758.938640594482,177.58938640594482,-0.0005660438655752387,2989902.28125,13.449269890785217,311016.09375,0.00024304901369648406,1.6105551719665527
288,12076.341176292352,19614.874486923218,196.1487448692322,0.0008271034164408775,3925783.75,13.457492351531982,369830.0,0.00024267894196355078,1.5771369934082031
289,12562.776077791656,20607.33932876587,206.0733932876587,6.240404582058545e-05,4121655.03125,13.454480171203613,377850.4375,0.00024230795552687636,1.7390429973602295
290,12535.750478260632,20436.991580963135,204.36991580963135,-0.0004534126555881812,3980762.125,13.458849310874939,376943.96875,0.00024193605804794711,2.267122983932495
291,13139.47344311648,21024.93998336792,210.2493998336792,-0.0004658036291971257,4276364.90625,13.46053147315979,343004.4375,0.00024156325319724098,2.365723133087158
292,12992.3104975994,20330.272506713867,203.30272506713868,-0.0015770012137181766,4032741.34375,13.434669256210327,341509.03125,0.00024118954465419146,2.5559799671173096
293,13651.283720243744,21975.88092803955,219.7588092803955,4.7835056193434866e-05,4700890.875,13.469242334365845,412937.09375,0.00024081493610715084,2.775214910507202
294,10613.032813746264,17932.146858215332,179.32146858215333,0.00018667771109903697,3453941.875,13.46521508693695,360448.03125,0.00024043943125335435,2.4416019916534424
295,11790.674198225672,19241.598943710327,192.41598943710326,-0.0022653221894870512,3485464.75,13.428385853767395,322079.0625,0.00024006303379888323,2.3394391536712646
296,12515.678541134064,20554.12622833252,205.54126228332518,-6.136748424978578e-05,4223945.8125,13.477570533752441,383101.15625,0.00023968574745862847,2.890763998031616
297,12595.493746995182,19900.22731399536,199.00227313995362,-0.0003935466552320577,3488511.5,13.45258104801178,384898.875,0.00023930757595625385,1.75996994972229
298,10736.789381069026,17153.794204711914,171.53794204711915,0.00014707506852573715,2769677.96875,13.45988392829895,331070.4375,0.00023892852302415953,2.05196213722229
299,12500.70053867937,20223.63857269287,202.23638572692872,0.00022226828286875389,3831801.65625,13.447620630264282,381258.25,0.00023854859240344481,1.973142147064209
300,12971.238399846656,21043.693307876587,210.43693307876586,-6.092246792377409e-06,4223247.65625,13.465348243713379,400986.15625,0.0002381677878438716,1.722395896911621
301,12422.954020125037,21205.832480430603,212.05832480430604,0.00013804404647999036,4705741.5625,13.472392678260803,432930.65625,0.00023778611310382714,1.865860939025879
302,10652.258276000746,17638.739835739136,176.38739835739136,0.00012243694325775323,3089649.03125,13.465521216392517,343627.6875,0.00023740357195028703,1.9879419803619385
303,11230.695906060006,19196.54253387451,191.96542533874512,-0.0027960969019318327,3943223.46875,13.43578290939331,372186.375,0.00023702016815877803,2.555572986602783
304,11074.418372192591,18678.445154190063,186.78445154190064,-0.0015122696931939572,3460900.59375,13.450326681137085,358162.1875,0.00023663590551334076,1.7133758068084717
305,11618.712894764258,19035.992458343506,190.35992458343506,7.523521253460785e-05,3354410.5,13.468476057052612,302406.34375,0.00023625078780649243,1.7768478393554688
306,11635.992783613056,20017.74219894409,200.17742198944092,-2.569058688095538e-05,3797930.8125,13.464065074920654,375522.8125,0.00023586481883918923,1.654797077178955
307,10923.936314709676,17651.237087249756,176.51237087249757,5.900207895592757e-05,2907611.875,13.46661627292633,356415.0625,0.0002354780024207892,1.5804147720336914
308,12030.572609112767,19901.800285339355,199.01800285339357,-2.8082376502425177e-05,3633924.65625,13.45807945728302,364900.75,0.0002350903423690141,1.8546500205993652
309,11703.301042459841,19577.152667999268,195.7715266799927,-0.00022612789098275243,4014939.53125,13.448712468147278,372456.40625,0.00023470184250991218,2.6638152599334717
310,9673.65741942014,15683.81081199646,156.8381081199646,-0.00047434470798179973,2371572.84375,13.456279993057251,279354.84375,0.0002343125066778202,2.202857255935669
311,12927.153622683081,21319.978858947754,213.19978858947755,0.0002175082671698192,4406878.53125,13.456186890602112,460109.84375,0.00023392233871532566,3.135897159576416
312,12390.661032233384,20329.199360847473,203.29199360847474,-4.330393835516588e-05,4356760.03125,13.468796014785767,399976.71875,0.00023353134247322882,3.0621659755706787
313,11971.95780249606,19363.70561981201,193.63705619812012,-6.966318665035942e-05,3346152.9375,13.465487599372864,384034.875,0.00023313952181050474,2.8632888793945312
314,12291.752437762994,19944.28660583496,199.4428660583496,0.0004693320984188176,3943175.625,13.453046083450317,356154.96875,0.0002327468805942652,2.4860827922821045
315,12965.112112372786,21889.496075630188,218.89496075630188,7.146889254272537e-05,4740407.0625,13.467254519462585,447785.21875,0.0002323534226997204,2.5218467712402344
316,12458.960691258084,20965.2560710907,209.65256071090698,9.264869527214614e-05,4359695.3125,13.465566039085388,445057.8125,0.00023195915201014097,2.8457212448120117
317,12731.51631257846,21083.472095489502,210.83472095489503,-0.0004436698632162006,4354366.78125,13.452236771583557,412403.8125,0.00023156407241681947,2.9907619953155518
318,12412.8586119497,20563.987182617188,205.63987182617188,-0.0021279542968386522,4158927.625,13.440306067466736,411591.40625,0.00023116818781903197,2.148315906524658
319,12110.648503615366,19991.150806427002,199.91150806427,0.001410758432939474,3968016.96875,13.46300756931305,409961.3125,0.0002307715021239996,2.1981430053710938
320,12443.719773940757,20569.7495136261,205.69749513626098,-0.00011830808136892301,3986890.9375,13.469098210334778,384221.75,0.00023037401924685009,2.112307071685791
321,12172.126454532856,20116.873584747314,201.16873584747316,-2.992352381170349e-05,3926871.0,13.470037698745728,388952.0,0.0002299757431105789,2.343003749847412
322,12527.774742113688,20351.629917144775,203.51629917144774,8.527023828719393e-05,4016552.6875,13.451192855834961,390494.03125,0.0002295766776460107,2.2036099433898926
323,12718.105335241526,21160.674825668335,211.60674825668335,-1.764120918323897e-05,4353530.1875,13.467514276504517,438688.875,0.00022917682679176056,2.4658970832824707
324,11067.028406550351,18584.92718887329,185.84927188873291,-1.9994977265014313e-06,3457259.0,13.4541916847229,400473.4375,0.00022877619449419495,2.4029381275177
325,12521.01658681636,21606.189135551453,216.06189135551452,-4.733240075438516e-05,4685881.5,13.464055895805359,438781.84375,0.00022837478470739292,1.7797760963439941
326,11986.722226054546,19136.155574798584,191.36155574798585,7.947337689984124e-05,3466502.65625,13.453388214111328,369933.8125,0.000227972601393107,2.032808780670166
327,11322.752746737306,19500.59442138672,195.0059442138672,-5.516534251626126e-06,3720420.0,13.456432938575745,436804.9375,0.00022756964852072419,2.441452980041504
328,11475.807321933815,19250.345960617065,192.50345960617065,1.7279836896477718e-05,3708239.6875,13.45935583114624,376055.96875,0.00022716593006722661,2.129812240600586
329,11761.419247382924,19785.67151069641,197.85671510696412,7.469155409722816e-06,3667546.75,13.460400581359863,411956.3125,0.00022676145001715236,2.226576328277588
330,12108.842595520608,19786.08874130249,197.8608874130249,-3.573332082851266e-05,3893090.75,13.456773400306702,390007.90625,0.0002263562123625563,2.5644690990448
331,10355.061589561194,16939.898181915283,169.39898181915282,-0.00012158051424648875,2588633.78125,13.455717325210571,363275.875,0.00022595022110297048,2.5042529106140137
332,13110.787155757354,22058.99855041504,220.58998550415038,0.0005163298935713101,4511280.6875,13.45281445980072,457532.28125,0.0002255434802453647,1.6765949726104736
333,11258.513844765914,18538.394074440002,185.38394074440004,3.5231336568131155e-05,3090261.53125,13.46683418750763,344939.375,0.0002251359938041071,1.7642841339111328
334,12341.797207550497,19723.92096710205,197.23920967102052,0.00042110396725547616,3511997.03125,13.452410340309143,405010.71875,0.00022472776580092423,1.590207815170288
335,12075.867697190335,20339.638081550598,203.39638081550598,5.225237009653938e-05,3950223.5,13.463863849639893,453478.71875,0.00022431880026486175,1.6095590591430664
336,10635.428387157694,17594.886702537537,175.94886702537536,0.0001256234119182409,2798076.90625,13.457624554634094,359982.25,0.00022390910123224435,1.5924441814422607
337,9469.807380533059,16201.402610778809,162.01402610778808,-0.00015763143892399967,2275840.90625,13.45979619026184,300590.34375,0.00022349867274663613,1.8208680152893066
338,11248.66108363716,18277.769867897034,182.77769867897032,4.227707806592207e-05,3029001.96875,13.46320390701294,361210.375,0.00022308751885880045,1.6999521255493164
339,9695.485435063814,16313.112743377686,163.13112743377687,-6.000405323902669e-05,2371946.6875,13.469817280769348,351395.9375,0.0002226756436266603,1.756505012512207
340,11962.33171099711,19271.114067077637,192.71114067077636,-0.001671737260039663,3563047.0625,13.435001730918884,402695.59375,0.00022226305111525786,1.615082025527954
341,12353.837073459219,20371.544048309326,203.71544048309326,-0.0031470034614358156,4273347.34375,13.448136806488037,432009.59375,0.00022184974539671474,1.5567600727081299
342,10930.410989892596,17993.382667541504,179.93382667541505,-6.47416618448915e-06,2712456.875,13.469017505645752,390554.0625,0.00022143573055019146,1.5864779949188232
343,12175.267369086967,19767.952449798584,197.67952449798585,0.0005048659220960872,3516453.78125,13.448468089103699,386987.75,0.00022102101066184742,1.5996758937835693
344,11032.14793544185,18264.553470611572,182.6455347061157,-6.435811575045136e-05,2822669.625,13.461108922958374,408501.75,0.00022060558982480048,1.6456661224365234
345,11961.287181608332,20031.022413253784,200.31022413253785,0.00011625420461314206,3737689.28125,13.45569372177124,453655.125,0.00022018947213908662,1.5501680374145508
346,11550.322626295463,19337.117252349854,193.37117252349853,0.00011200091910268384,3630065.0625,13.461146831512451,412402.65625,0.00021977266171161933,1.6025900840759277
347,13614.826439275892,22550.86003112793,225.5086003112793,-2.051232860367236e-05,5004574.6875,13.456693410873413,514403.34375,0.0002193551626561493,1.550023078918457
348,9012.562161333515,15851.118324279785,158.51118324279784,-2.887806193285769e-05,2336353.3125,13.468186855316162,332786.46875,0.00021893697909322377,1.6416852474212646
349,11432.392769406068,18722.556550979614,187.22556550979616,-6.510819048344274e-05,3013561.78125,13.461340188980103,397200.34375,0.00021851811515014548,2.2132151126861572
350,12319.088322886888,20143.15172958374,201.4315172958374,-9.645824320614338e-05,3916257.65625,13.467878341674805,498614.625,0.00021809857496093258,2.5538580417633057
351,12772.819931032041,20559.47292327881,205.5947292327881,0.0003593753593946758,3978399.34375,13.45792829990387,463903.3125,0.00021767836266627734,2.21871280670166
352,11201.83576437905,18017.76661300659,180.17766613006592,0.0004381335681955534,2718760.9375,13.456664681434631,397658.4375,0.00021725748241350546,2.1020071506500244
353,12227.426188555923,19923.9331073761,199.23933107376098,0.00011539832121343352,3584825.59375,13.461185693740845,404371.15625,0.00021683593835653502,1.7325031757354736
354,11313.569193978969,18465.95991897583,184.6595991897583,6.22549821649443e-05,2815084.875,13.461278319358826,436041.59375,0.00021641373465583583,1.7849740982055664
355,12339.817691973423,20010.79624557495,200.10796245574952,-0.0006817267690735207,3372533.46875,13.453274488449097,463528.875,0.0002159908754783879,1.8018498420715332
356,12064.092591351515,20462.95375442505,204.6295375442505,-0.0006306658501671336,3896645.46875,13.45108938217163,483178.375,0.00021556736499764054,1.666719913482666
357,13776.559297183838,22428.791221618652,224.28791221618653,0.0008818560554573196,4684288.125,13.43740200996399,549306.4375,0.00021514320739347132,1.7944328784942627
358,13631.171530655116,22285.295902252197,222.852959022522,0.0033696295897414075,4851026.8125,13.449262022972107,554224.25,0.00021471840685214448,1.7507450580596924
359,12421.239061452168,21234.225421905518,212.34225421905518,0.0035884032514559294,4104152.09375,13.45569360256195,546496.5625,0.00021429296756626988,2.6278297901153564
360,10595.863852427998,17564.969608306885,175.64969608306885,-6.619717993316954e-05,2487458.375,13.45967423915863,378081.1875,0.00021386689373476152,1.9069492816925049
361,12289.55775808511,20672.660667419434,206.72660667419433,-7.715994615864474e-05,3757221.65625,13.453138589859009,437029.46875,0.00021344018956279614,1.7229259014129639
362,13203.77340068929,21404.419439315796,214.04419439315797,-0.0005447687485684582,4107594.9375,13.451428771018982,489724.875,0.00021301285926177154,1.7711801528930664
363,10814.72837392763,17989.979473114014,179.89979473114013,-0.00027289774584460247,2865708.6875,13.458364725112915,394586.875,0.0002125849070492654,1.9564731121063232
