episode,G,baseline,total_rate_ep,loss,entropy,grad_norm,duration_sec
230,8327.666015625,8577.792604672795,13838.51677274704,0.0003619194030761719,13.528273582458496,0.5207536816596985,1.8914592266082764
231,10309.37890625,8664.371919751655,16925.727929115295,0.006046075839549303,13.528246879577637,0.23670697212219238,2.0256550312042236
232,9051.7822265625,8683.742435092197,14724.708040237427,-0.00031647682772018015,13.528249740600586,0.2203442007303238,1.900080919265747
233,9459.98828125,8722.554727400087,15185.226043701172,0.02118433080613613,13.528288841247559,0.22136418521404266,1.9013488292694092
234,7947.83642578125,8683.818812319145,13431.70230102539,-0.009739331901073456,13.52835464477539,0.21610043942928314,1.8784399032592773
235,7179.3310546875,8608.594424437562,12005.284104347229,0.013622188940644264,13.528356552124023,0.3076741099357605,2.0261521339416504
236,10451.013671875,8700.715386809434,17607.697493076324,0.0014985656598582864,13.528407096862793,0.34595292806625366,1.9212918281555176
237,8666.3310546875,8698.996170203338,14445.015621185303,0.016101140528917313,13.528417587280273,0.29775094985961914,2.1086840629577637
238,10292.80859375,8778.686791380671,16881.26163291931,0.01597529463469982,13.528473854064941,0.4111831784248352,2.0721967220306396
239,7961.2607421875,8737.815488921013,13396.621538162231,0.005484676454216242,13.528545379638672,0.3908650279045105,2.0311009883880615
240,9542.6865234375,8778.059040646838,15736.007627487183,-0.023525094613432884,13.5285062789917,0.33435606956481934,1.912480115890503
241,8364.09375,8757.360776114496,13335.302654266357,-0.03259555995464325,13.52859115600586,0.46593815088272095,2.1692607402801514
242,7523.81982421875,8695.683728519707,12866.138767242432,-0.00044876098399981856,13.528587341308594,0.30677440762519836,1.9233200550079346
243,8322.54296875,8677.02669053122,13951.817358016968,0.0008184051257558167,13.52859878540039,0.4295870065689087,2.12336802482605
244,8855.2802734375,8685.939369676533,14238.896167755127,0.0057204533368349075,13.528615951538086,0.20948104560375214,1.7846498489379883
245,9769.0126953125,8740.09303595833,16679.097268104553,0.007322797551751137,13.528536796569824,0.2515217959880829,1.6948268413543701
246,10059.234375,8806.050102910414,16280.728958129883,-0.001823053346015513,13.528606414794922,0.332800954580307,2.0216779708862305
247,8423.0244140625,8786.898818468018,14143.445486068726,0.013988609425723553,13.528642654418945,0.3889279067516327,1.8861749172210693
248,8343.2490234375,8764.716328716491,13814.224173545837,0.03223981708288193,13.528668403625488,0.30181047320365906,2.008815050125122
249,7186.28857421875,8685.794940991604,11846.025848388672,-0.009460820816457272,13.528708457946777,0.1024467721581459,1.8828380107879639
250,9281.173828125,8715.563885348272,15375.745412826538,-0.01693800836801529,13.528742790222168,0.30853986740112305,1.8724250793457031
251,9218.8701171875,8740.729196940234,15323.289764404297,-0.010240640491247177,13.528769493103027,0.3165360391139984,2.0646889209747314
252,8251.7001953125,8716.277746858848,12611.670291900635,-0.013507786206901073,13.528736114501953,0.31273138523101807,2.0533978939056396
253,7262.53857421875,8643.590788226842,11635.353038787842,-0.003901834599673748,13.528791427612305,0.16882766783237457,1.9439258575439453
254,9256.9443359375,8674.258465612374,15589.89086151123,0.017280559986829758,13.528772354125977,0.3202212452888489,1.8838729858398438
255,8103.5078125,8645.720932956756,13391.223705291748,0.012207116931676865,13.528764724731445,0.30282092094421387,1.9527528285980225
256,8034.3984375,8615.154808183917,13553.508276939392,-0.02190731093287468,13.528813362121582,0.3014552891254425,2.230201005935669
257,8198.1787109375,8594.306003321595,12985.608687400818,-0.017931843176484108,13.528814315795898,0.320512592792511,1.9189281463623047
258,9043.7431640625,8616.77786135864,14942.818984985352,0.008264560252428055,13.528822898864746,0.224638894200325,2.0270910263061523
259,9276.306640625,8649.754300321958,15405.174874782562,-0.0009052562527358532,13.52880859375,0.40663331747055054,1.951310157775879
260,8907.50390625,8662.641780618358,14599.317371368408,0.010588187724351883,13.5287446975708,0.3185172379016876,1.9389197826385498
261,9334.45703125,8696.23254314994,15342.594638824463,0.019320402294397354,13.528756141662598,0.4076191186904907,1.9715080261230469
262,9422.6533203125,8732.553582008066,15249.013925552368,0.004907808266580105,13.528839111328125,0.2309863418340683,1.882194995880127
263,10057.197265625,8798.785766188912,15738.932558059692,-0.03024216741323471,13.528802871704102,0.28926733136177063,1.8935680389404297
264,7768.89306640625,8747.291131199778,12590.267397880554,-0.005394716281443834,13.52880859375,0.26998263597488403,1.950760841369629
265,6931.6650390625,8656.509826592914,12049.731861114502,0.015085792168974876,13.528800964355469,0.299469530582428,1.9595391750335693
266,11010.9482421875,8774.231747372643,17851.704668045044,0.004486207850277424,13.528830528259277,0.35007086396217346,2.0614819526672363
267,8515.298828125,8761.285101410262,14310.07823753357,-0.0078016663901507854,13.528836250305176,0.3827849328517914,1.9823477268218994
268,8610.95703125,8753.768697902247,13992.569918632507,0.008173074573278427,13.528802871704102,0.35025709867477417,1.9570879936218262
269,8872.8203125,8759.721278632134,14527.086536884308,-0.016025839373469353,13.52880859375,0.44165313243865967,1.890617847442627
270,8570.142578125,8750.242343606778,14250.927404403687,-0.011399669572710991,13.528825759887695,0.21730390191078186,1.9560890197753906
271,9053.0244140625,8765.381447129565,15082.46887588501,0.0012538910377770662,13.528731346130371,0.2758720815181732,1.992372989654541
272,10597.5361328125,8856.98918141371,17521.287996292114,-0.004446553997695446,13.528752326965332,0.5577278137207031,1.9223110675811768
273,8624.4306640625,8845.36125554615,13954.362312316895,-0.007429313845932484,13.5287446975708,0.24278154969215393,1.9359209537506104
274,7992.32958984375,8802.70967226103,13659.914937496185,-0.008863763883709908,13.528722763061523,0.4851442873477936,1.7909131050109863
275,9714.287109375,8848.288544116727,15884.29503250122,-0.0069969939067959785,13.528676986694336,0.17677518725395203,1.8275809288024902
276,9441.625,8877.95536691089,15170.12749671936,0.009558257646858692,13.528676986694336,0.19928118586540222,2.1394057273864746
277,7972.93212890625,8832.704205010657,12883.894100189209,0.0013149833539500833,13.528678894042969,0.3094237148761749,2.019709825515747
278,8227.302734375,8802.434131478874,13778.530075073242,0.025754231959581375,13.528650283813477,0.3856220245361328,1.8469717502593994
279,8521.962890625,8788.41056943618,14451.726994514465,0.0014855670742690563,13.528691291809082,0.3590293824672699,1.907578945159912
280,9318.0087890625,8814.890480417496,15258.074714660645,-0.0024904918391257524,13.528570175170898,0.24210107326507568,1.9062387943267822
281,8968.51953125,8822.571932959121,15053.786504745483,0.0063095856457948685,13.528678894042969,0.27211105823516846,1.8786439895629883
282,8926.4091796875,8827.76379529554,14917.573947906494,-0.015227165073156357,13.528664588928223,0.26783064007759094,1.9897737503051758
283,8737.013671875,8823.226289124512,14329.438381195068,0.01725970208644867,13.528711318969727,0.31670933961868286,1.94693922996521
284,9474.5654296875,8855.793246152662,15855.295799255371,0.018644656985998154,13.528663635253906,0.29767271876335144,2.0074081420898438
285,10287.3720703125,8927.372187360652,17463.845495224,-0.003516664495691657,13.528722763061523,0.2506348788738251,1.9623548984527588
286,10855.5615234375,9023.781654164493,17711.160650253296,0.0009437560802325606,13.528717994689941,0.31956690549850464,2.5349857807159424
287,8341.1513671875,8989.650139815643,14284.478242874146,-0.016350354999303818,13.528757095336914,0.2836075723171234,2.7128818035125732
288,7559.07080078125,8918.121172863925,12082.091765403748,0.03095286339521408,13.5287446975708,0.35322412848472595,3.427471160888672
289,10360.34765625,8990.232497033228,16405.51633453369,-0.005740318447351456,13.528761863708496,0.30282101035118103,2.1088907718658447
290,7137.9970703125,8897.62072569719,11663.550695419312,-0.019541006535291672,13.528813362121582,0.23554040491580963,2.307365894317627
291,8995.1572265625,8902.497550740456,14830.203345298767,0.0037674903869628906,13.528822898864746,0.2029212862253189,2.576092004776001
292,8567.3271484375,8885.739030625307,15003.549390792847,0.0024486351758241653,13.528848648071289,0.20968498289585114,2.3419580459594727
293,8456.0205078125,8864.253104484667,13952.62401008606,0.0007669353508390486,13.528838157653809,0.5067141056060791,2.1994590759277344
294,7458.8076171875,8793.980830119808,12389.707679748535,-0.003230123547837138,13.528861999511719,0.14337360858917236,2.0892043113708496
295,8586.30859375,8783.597218301318,13988.775783538818,0.013423776254057884,13.52884292602539,0.22646276652812958,2.5326178073883057
296,9253.2734375,8807.081029261251,14701.542631149292,-0.023135757073760033,13.528864860534668,0.3989555835723877,2.147848129272461
297,6908.974609375,8712.17570826694,11187.204291343689,0.007930021733045578,13.528853416442871,0.26394298672676086,2.3977110385894775
298,10303.634765625,8791.748661134841,16965.194719314575,-0.009997482411563396,13.528847694396973,0.19891506433486938,2.0966708660125732
299,9055.908203125,8804.95663823435,15242.56440448761,-0.008342580869793892,13.528844833374023,0.40249308943748474,1.9669878482818604
300,11374.5849609375,8933.438054369506,18507.34999847412,0.005293655209243298,13.528818130493164,0.21591348946094513,2.3142380714416504
301,7604.21484375,8866.976893838531,12845.566801071167,0.001168966293334961,13.528839111328125,0.14987225830554962,2.2397849559783936
302,7485.20068359375,8797.888083326292,12039.682007789612,0.0007080173236317933,13.52880859375,0.2360026240348816,1.8909568786621094
303,7870.373046875,8751.512331503727,13158.645654678345,0.012019786983728409,13.52881145477295,0.1907317042350769,1.9520666599273682
304,8421.3701171875,8735.005220787916,13661.281143188477,-0.021902933716773987,13.528820991516113,0.3641308546066284,1.973371982574463
305,9331.623046875,8764.83611209227,15123.913261413574,0.0010253905784338713,13.528772354125977,0.24118587374687195,1.950660228729248
306,9547.9892578125,8803.993769378281,15934.543751716614,0.005227995105087757,13.528797149658203,0.20233659446239471,1.959118127822876
307,8733.8984375,8800.489002784367,14225.955265045166,-0.01027042418718338,13.528755187988281,0.5171085000038147,2.0033280849456787
308,10524.27734375,8886.678419832648,17593.967882156372,0.0006171989371068776,13.528779029846191,0.36210668087005615,2.0955758094787598
309,9450.388671875,8914.863932434766,15820.821656703949,-0.020732050761580467,13.52877426147461,0.3230131268501282,2.0356662273406982
310,8658.55078125,8902.048274875528,13991.006244659424,0.004552640952169895,13.528761863708496,0.18198809027671814,2.3344831466674805
311,8632.9912109375,8888.595421678627,14827.642133712769,0.030803240835666656,13.5287504196167,0.4290560483932495,2.1507441997528076
312,8929.9970703125,8890.66550411032,15331.360301971436,0.009171762503683567,13.528741836547852,0.28805285692214966,2.0943570137023926
313,8440.9345703125,8868.178957420429,13996.196304321289,0.002848348580300808,13.5287504196167,0.32073771953582764,2.04575777053833
314,7760.779296875,8812.808974393158,12907.75378280878,-0.021877679973840714,13.52878189086914,0.32845014333724976,1.9718198776245117
315,8945.3271484375,8819.434883095375,13978.443716049194,-0.0023551846388727427,13.528738975524902,0.25787338614463806,1.9464540481567383
316,8488.1552734375,8802.870902612482,13962.114279270172,0.0010855388827621937,13.52878189086914,0.22663094103336334,1.9049711227416992
317,9112.2841796875,8818.341566466232,15769.88624382019,-0.020631102845072746,13.528775215148926,0.3612076938152313,1.97176194190979
318,9058.345703125,8830.341773299171,15218.762755393982,-0.009082727134227753,13.528775215148926,0.20294179022312164,1.887976884841919
319,6926.11279296875,8735.130324282649,11531.303307533264,-0.0007750320364721119,13.528780937194824,0.21672043204307556,2.0258400440216064
320,7340.44970703125,8665.396293420079,12266.194693565369,0.0006174278096295893,13.528770446777344,0.21383383870124817,2.0064218044281006
321,10366.607421875,8750.456849842825,16461.65560722351,-0.00821639969944954,13.528677940368652,0.21182112395763397,2.0732972621917725
322,10131.751953125,8819.521605006932,17305.625259399414,-0.015727471560239792,13.528736114501953,0.44214269518852234,2.3755409717559814
323,8448.125,8800.951774756584,14252.782866477966,-0.004387922119349241,13.528738975524902,0.22840146720409393,2.1681618690490723
324,10912.244140625,8906.516393050006,17454.241361618042,-0.00937509536743164,13.528738021850586,0.13398589193820953,1.9351568222045898
325,9183.8759765625,8920.38437222563,15046.078248977661,-0.0040376759134233,13.528672218322754,0.1355821043252945,1.928459882736206
326,9118.8203125,8930.306169239348,15413.490158081055,0.008662194944918156,13.528682708740234,0.20546412467956543,1.9108672142028809
327,8452.8896484375,8906.435343199255,14560.238917350769,0.010566405951976776,13.528725624084473,0.29774215817451477,1.9136922359466553
328,10120.8359375,8967.155372914292,17074.172288894653,0.0013366222847253084,13.528730392456055,0.19893962144851685,2.061232805252075
329,7139.85009765625,8875.790109151389,11631.614361763,-0.021655254065990448,13.528738021850586,0.309492826461792,2.039649248123169
330,8291.8330078125,8846.592254084444,13805.286178588867,0.006249265745282173,13.528719902038574,0.2565727233886719,1.8989620208740234
331,10265.0283203125,8917.514057395845,17336.02512550354,-0.009664993733167648,13.528694152832031,0.2811945974826813,2.2026658058166504
332,9126.8154296875,8927.979126010427,14613.557542800903,0.019029999151825905,13.528668403625488,0.2196035534143448,2.0344831943511963
333,8065.71142578125,8884.865740998968,13378.849219322205,-0.005089635960757732,13.528691291809082,0.29226937890052795,2.062700033187866
334,8472.6298828125,8864.253948089645,14232.895039081573,0.013276605866849422,13.528672218322754,0.3096752464771271,2.054572105407715
335,9204.1474609375,8881.248623732037,14869.09981918335,-0.012929210439324379,13.52863883972168,0.41284114122390747,1.9407868385314941
336,9957.6953125,8935.070958170434,16245.766609191895,0.019078178331255913,13.52865219116211,0.3375127613544464,2.185508966445923
337,8983.9384765625,8937.514334090038,14265.23991394043,-0.010958662256598473,13.52865982055664,0.22263485193252563,2.158820867538452
338,10345.6904296875,9007.92313886991,17342.387229919434,-0.00953001994639635,13.528691291809082,0.2763848900794983,2.1190617084503174
339,7682.43310546875,8941.64863719985,13210.783460617065,-0.029365720227360725,13.528655052185059,0.27213290333747864,2.102911949157715
340,8879.978515625,8938.565131121108,15114.797574996948,0.04064431041479111,13.528595924377441,0.40998783707618713,2.1777877807617188
341,8699.408203125,8926.607284721302,14175.077964782715,0.0058782766573131084,13.528615951538086,0.3912908136844635,2.242111921310425
342,9103.3671875,8935.445279860236,14077.02254152298,-0.024512510746717453,13.528650283813477,0.43281814455986023,2.074875831604004
343,7587.3115234375,8868.038592039098,12537.591901779175,-0.0334535613656044,13.5286226272583,0.4067082107067108,2.018996000289917
344,9330.9921875,8891.186271812143,14920.09750175476,-0.02180938795208931,13.52861213684082,0.3735634386539459,1.952908992767334
345,9575.4921875,8925.401567596535,15806.43364238739,-0.008467273786664009,13.528606414794922,0.5016208291053772,2.033271074295044
346,9093.953125,8933.829145466709,15004.173383712769,-0.010997028090059757,13.528594970703125,0.40705475211143494,1.9849920272827148
347,10101.5625,8992.215813193372,17128.671131134033,-0.01951427385210991,13.528512954711914,0.4011377990245819,2.028351068496704
348,7770.24853515625,8931.117449291514,12569.314281463623,0.0513434037566185,13.528531074523926,0.6742401123046875,2.141723155975342
349,8354.291015625,8902.276127608187,13671.76351928711,-0.03093516267836094,13.528536796569824,0.3235788941383362,1.990002155303955
350,7416.3466796875,8827.979655212152,11804.305961608887,0.01696041040122509,13.528528213500977,0.32089197635650635,2.0719008445739746
351,7317.076171875,8752.434481045295,12249.701309204102,0.002033357508480549,13.528489112854004,0.21186760067939758,2.359065055847168
352,8094.87060546875,8719.556287266467,13377.362244606018,-0.0005621433374471962,13.5285005569458,0.23546965420246124,2.0008339881896973
353,9267.875,8746.972222903143,16160.017645835876,-0.011487684212625027,13.528441429138184,0.11274276673793793,2.0054612159729004
354,9205.775390625,8769.912381289234,15578.934268951416,-0.001808700617402792,13.528508186340332,0.2143365889787674,2.1499738693237305
355,9237.1220703125,8793.272865740397,15459.893598556519,0.02887272834777832,13.528437614440918,0.38504597544670105,2.0459728240966797
356,9374.6005859375,8822.339251750253,15267.819479942322,0.025676965713500977,13.528511047363281,0.4301888644695282,1.9633338451385498
357,8272.4228515625,8794.843431740865,14149.468816041946,0.022695235908031464,13.528502464294434,0.33595404028892517,2.0070278644561768
358,10431.044921875,8876.65350624757,17385.01741027832,0.020676488056778908,13.52844524383545,0.4194580018520355,1.9277760982513428
359,6984.64306640625,8782.052984255504,11425.837729930878,-0.018943138420581818,13.528558731079102,0.26603496074676514,2.206954002380371
360,9477.14453125,8816.80756160523,15934.642858505249,0.04070569947361946,13.528550148010254,0.36807939410209656,2.0144999027252197
361,9248.9365234375,8838.414009696844,15155.358489990234,-0.0030688666738569736,13.528576850891113,0.22929203510284424,2.5301661491394043
362,7564.88720703125,8774.737669563563,12397.806814193726,0.013926238752901554,13.528545379638672,0.3381344676017761,2.4959487915039062
363,8545.455078125,8763.273539991635,14088.716588973999,0.020162668079137802,13.528630256652832,0.3020949363708496,2.4835968017578125
364,8868.46875,8768.533300492052,15169.2679977417,0.011457243002951145,13.528667449951172,0.35755228996276855,2.2974438667297363
365,5980.1083984375,8629.112055389325,10622.022773742676,0.00475340848788619,13.5286865234375,0.1543702632188797,2.2873477935791016
366,8922.6025390625,8643.786579572983,14960.163189888,-0.020262394100427628,13.52871322631836,0.24501772224903107,2.4150702953338623
367,7990.54443359375,8611.124472274021,13536.691576004028,-0.0026614379603415728,13.528738021850586,0.12864065170288086,2.2758171558380127
368,8445.8525390625,8602.860875613445,13962.266242980957,-0.01790650375187397,13.528729438781738,0.2984703481197357,2.2669219970703125
369,8394.2265625,8592.429159957772,14117.752424240112,0.004052171483635902,13.528736114501953,0.19237884879112244,2.481088876724243
370,11295.654296875,8727.590416803632,17637.750549316406,-0.007478790357708931,13.528742790222168,0.22043484449386597,2.6186251640319824
371,8157.48828125,8699.08531002595,13973.936498641968,0.017300071194767952,13.528741836547852,0.34630733728408813,2.2774600982666016
372,9028.48046875,8715.555067962152,16158.00308227539,0.006238174624741077,13.528730392456055,0.21546190977096558,2.2637739181518555
373,8879.5205078125,8723.753339954668,15093.104971885681,-0.012324838899075985,13.528755187988281,0.15613220632076263,2.4965178966522217
374,7897.845703125,8682.457958113184,13306.672018051147,-0.017306528985500336,13.528809547424316,0.32451876997947693,2.2219350337982178
375,7328.28271484375,8614.749195949711,12719.176312446594,0.008885374292731285,13.528809547424316,0.39011552929878235,2.4942121505737305
376,9306.1044921875,8649.3169607616,15115.894868135452,-0.01785920187830925,13.528800964355469,0.2206840068101883,2.22263503074646
377,8507.4873046875,8642.225477957894,14058.148933410645,0.02719767577946186,13.52878189086914,0.3498193919658661,2.173332929611206
378,10158.1884765625,8718.023627888124,16630.694675445557,0.007741451263427734,13.528789520263672,0.13489656150341034,2.694248914718628
379,8050.568359375,8684.650864462466,13380.430026054382,0.021395940333604813,13.528820991516113,0.33796876668930054,2.2396600246429443
380,8311.1875,8665.977696239343,13461.083101511002,0.01613907888531685,13.528826713562012,0.22350528836250305,2.404268980026245
381,9155.3583984375,8690.44673134925,14723.5297164917,0.002437696559354663,13.528830528259277,0.1813734769821167,2.7068350315093994
382,8773.4453125,8694.596660406787,14510.548496246338,-7.089614518918097e-05,13.528860092163086,0.28310027718544006,2.2047791481018066
383,8754.0478515625,8697.569219964573,14193.592691421509,-0.017535695806145668,13.528855323791504,0.36775991320610046,2.4327218532562256
384,9002.2080078125,8712.80115935697,15254.178653717041,-0.01701381616294384,13.528882026672363,0.2716389298439026,2.1209306716918945
385,9809.3203125,8767.62711701412,16425.394561767578,0.006226940080523491,13.528836250305176,0.37385448813438416,2.067430019378662
386,7827.17041015625,8720.604281671227,12805.552688598633,-0.006186084821820259,13.528840065002441,0.2681742310523987,2.2129158973693848
387,8008.357421875,8684.991938681416,13206.473846435547,-0.003238801844418049,13.528873443603516,0.3064880073070526,1.939856767654419
388,7459.20849609375,8623.702766552033,11978.41544342041,0.004414043389260769,13.528791427612305,0.2915152907371521,2.261012077331543
389,7413.2958984375,8563.182423146305,12509.108761787415,-0.007522849831730127,13.528888702392578,0.3305096924304962,2.0972402095794678
390,10305.9267578125,8650.319639879614,17275.216535568237,-0.023735933005809784,13.528864860534668,0.24236896634101868,2.4292280673980713
391,8787.640625,8657.185689135631,14040.705940246582,-0.0012952614342793822,13.52884292602539,0.3404531478881836,2.4841840267181396
392,9303.099609375,8689.4813851476,14897.684098243713,-0.015510682947933674,13.528861999511719,0.305484801530838,3.4483859539031982
393,8777.5166015625,8693.883145968344,14361.419934272766,0.023838700726628304,13.528882026672363,0.3885343670845032,3.539842128753662
394,8585.0029296875,8688.439135154302,14215.874006271362,0.0006340694380924106,13.528827667236328,0.28527966141700745,2.467357873916626
395,10127.9794921875,8760.416153005963,16159.510292053223,0.006416988559067249,13.528816223144531,0.22566182911396027,2.6294190883636475
396,8752.6337890625,8760.027034808789,14132.235385894775,0.007535829674452543,13.528882026672363,0.2494940310716629,2.6707520484924316
397,7814.8505859375,8712.768212365223,12804.390170097351,0.00629176152870059,13.5288724899292,0.25421571731567383,2.590456962585449
398,7271.93359375,8640.726481434462,12228.757675170898,-0.0036728668492287397,13.52880573272705,0.4044903516769409,2.751720905303955
399,6523.95654296875,8534.887984511175,10737.808495521545,-0.012506752274930477,13.528873443603516,0.2132032811641693,2.7528882026672363
400,8784.3310546875,8547.36013801999,14421.9720287323,0.00027744294493459165,13.528850555419922,0.24216985702514648,2.3789849281311035
401,8492.60546875,8544.62240455649,14080.687995910645,0.01331791840493679,13.5288667678833,0.27042606472969055,2.4479219913482666
402,8016.806640625,8518.231616359915,13383.729627132416,-0.008561592549085617,13.52886962890625,0.28277575969696045,2.230870008468628
403,10890.2978515625,8636.834928120044,17415.064525604248,-0.010573511011898518,13.528825759887695,0.27224549651145935,2.514957904815674
404,7288.2822265625,8569.407293042168,11998.24275970459,0.008557758294045925,13.5288724899292,0.19469495117664337,2.1979570388793945
405,9301.8642578125,8606.030141280684,15000.399768829346,0.023889465257525444,13.528843879699707,0.3932889401912689,2.2337329387664795
406,8539.919921875,8602.724630310398,13897.163879394531,0.012495155446231365,13.528877258300781,0.3046130836009979,2.199147939682007
407,7750.77734375,8560.127265982379,12498.196570396423,-0.002124795923009515,13.528891563415527,0.3186081051826477,3.707667112350464
408,10765.88671875,8670.415238620759,17858.971494197845,-0.029348935931921005,13.5288667678833,0.406552791595459,2.995772123336792
409,8993.974609375,8686.59320715847,14758.19981765747,0.011620854958891869,13.528905868530273,0.3513932228088379,3.223729133605957
410,8380.349609375,8671.281027269297,14789.760751724243,-0.006689758505672216,13.528905868530273,0.31590917706489563,3.4371089935302734
411,8390.6826171875,8657.251106765207,13857.888679504395,-0.012835836037993431,13.528918266296387,0.33452627062797546,3.0289268493652344
412,10403.2353515625,8744.550319005071,17650.04311275482,-0.03198160231113434,13.528900146484375,0.43424591422080994,2.0475380420684814
413,8401.587890625,8727.402197586069,14070.874702692032,-0.002678565913811326,13.528887748718262,0.3100481629371643,2.508450984954834
414,8238.0068359375,8702.932429503639,13352.39087486267,0.020211229100823402,13.528891563415527,0.3009360730648041,2.945589065551758
415,9964.8759765625,8766.029606856582,16039.031463623047,-0.014022531919181347,13.528850555419922,0.3638293743133545,2.4001681804656982
416,8452.494140625,8750.352833545003,13668.01369857788,0.00010251045023323968,13.528843879699707,0.3602414131164551,3.348069190979004
417,10026.255859375,8814.147984836503,16753.102045059204,0.02281336858868599,13.5288724899292,0.2889001667499542,2.0622761249542236
418,9423.2978515625,8844.605478172802,15990.798336029053,0.003359203226864338,13.528840065002441,0.3022213876247406,2.3517067432403564
419,7904.1552734375,8797.582967936036,12931.907425880432,0.0030843925196677446,13.528901100158691,0.25296273827552795,1.9190289974212646
420,8148.13427734375,8765.110533406421,13319.301136016846,-0.017267704010009766,13.528904914855957,0.33287087082862854,2.1660690307617188
421,8510.9912109375,8752.404567282974,14231.950500488281,0.008065376430749893,13.528877258300781,0.3905480206012726,2.257614850997925
422,8798.8828125,8754.728479543826,13814.875080108643,0.011937274597585201,13.528826713562012,0.38752055168151855,2.000938892364502
423,6574.4697265625,8645.715541894759,10576.820346832275,0.017499379813671112,13.528891563415527,0.40185660123825073,2.3988468647003174
424,7229.00341796875,8574.879935698458,12388.250838279724,0.00048571586376056075,13.52889633178711,0.19791331887245178,1.8458819389343262
425,9690.1630859375,8630.64409321041,15856.477687835693,0.02263256162405014,13.528852462768555,0.381656676530838,2.002289295196533
426,10729.1083984375,8735.567308471764,17398.126247406006,0.018491925671696663,13.528886795043945,0.33219149708747864,2.0370712280273438
427,7967.56689453125,8697.167287774739,13392.118558883667,-0.013298378325998783,13.528886795043945,0.3412260413169861,2.0518391132354736
428,8941.0048828125,8709.359167526625,14529.831570625305,-0.02395913191139698,13.528890609741211,0.43753477931022644,1.9499928951263428
429,8973.8994140625,8722.586179853419,14846.506355285645,0.010193071328103542,13.528918266296387,0.39749276638031006,2.0811619758605957
430,9659.7763671875,8769.445689220123,16789.752851486206,0.013601236045360565,13.528916358947754,0.4896988570690155,1.973707914352417
431,8045.330078125,8733.239908665368,13221.954011917114,-0.019985752180218697,13.528891563415527,0.3617703914642334,1.9302878379821777
432,8813.7890625,8737.267366357099,13896.403427124023,-0.016404705122113228,13.528903007507324,0.3234700560569763,2.2136430740356445
433,9736.3837890625,8787.223187492367,15965.160278320312,0.018603449687361717,13.52890396118164,0.3934023678302765,2.1553239822387695
434,8353.701171875,8765.547086711498,13541.244659423828,0.0035269546788185835,13.528875350952148,0.3196805417537689,2.0617966651916504
435,8635.7490234375,8759.057183547797,14538.90156173706,-0.010257339105010033,13.528891563415527,0.20709343254566193,2.0084850788116455
436,8580.109375,8750.109793120406,14015.029525756836,-0.0022168350405991077,13.52891731262207,0.1339443027973175,1.9983539581298828
437,8157.22802734375,8720.465704831571,14066.860794067383,0.023056363686919212,13.528914451599121,0.3392280042171478,2.0492639541625977
438,8361.6005859375,8702.522448886866,13674.872778892517,0.005804271902889013,13.528918266296387,0.3561302721500397,2.001106023788452
439,10344.126953125,8784.602674098773,17373.262040138245,0.0009056663257069886,13.528882026672363,0.24226993322372437,2.154484987258911
440,8813.701171875,8786.057598987583,14906.222851276398,0.008565101772546768,13.528936386108398,0.18558204174041748,2.036158800125122
441,9470.5947265625,8820.284455366327,15135.204816818237,0.01714293472468853,13.528912544250488,0.2806294858455658,1.9705939292907715
442,8491.5498046875,8803.847722832385,13882.243551254272,0.0031801890581846237,13.528886795043945,0.2420337200164795,1.8967552185058594
443,8740.8505859375,8800.69786598764,14749.377950668335,-0.003069925354793668,13.528931617736816,0.31147289276123047,1.959334135055542
444,8325.4990234375,8776.937923860134,12984.290298461914,-0.014635772444307804,13.528911590576172,0.33627164363861084,2.177962303161621
445,8998.20703125,8788.001379229627,15113.857566833496,-0.004568815231323242,13.528858184814453,0.24044054746627808,1.9739651679992676
446,9531.40234375,8825.171427455645,16439.904095172882,-0.026285715401172638,13.528940200805664,0.41314348578453064,1.895359992980957
447,6646.05029296875,8716.215370731301,11374.872089385986,-0.008767766878008842,13.528925895690918,0.31029459834098816,1.948089838027954
448,7997.30419921875,8680.269812155673,13284.323863983154,-0.03382113575935364,13.528952598571777,0.38894641399383545,2.337238073348999
449,8957.890625,8694.15085279789,14592.286867141724,-0.0016301251016557217,13.528949737548828,0.26208212971687317,1.9241001605987549
450,8469.5224609375,8682.91943320487,13901.081256866455,0.02191520668566227,13.52893352508545,0.3721413016319275,2.308195114135742
451,7718.44287109375,8634.695605099314,12849.4000415802,-0.03647898510098457,13.528955459594727,0.368021696805954,2.104557991027832
452,8138.84130859375,8609.902890274036,13124.096622467041,0.003063783748075366,13.52886962890625,0.1942889243364334,2.0703670978546143
453,8848.6083984375,8621.83816568221,14583.64709854126,-0.002103080740198493,13.528916358947754,0.23772335052490234,1.9674558639526367
454,8801.5126953125,8630.821892163724,14239.323455810547,-0.022182904183864594,13.528918266296387,0.30588167905807495,2.117508888244629
455,8568.3544921875,8627.698522164912,13968.20101928711,-0.017029190436005592,13.52886962890625,0.3184633255004883,2.0300309658050537
456,8345.96484375,8613.611838244165,13725.914784431458,0.007937975227832794,13.528919219970703,0.3179873824119568,1.9792320728302002
457,9236.4248046875,8644.75248656633,14862.06430053711,-0.0024218845646828413,13.528926849365234,0.1868244856595993,1.9301319122314453
458,8450.48046875,8635.038885675514,14501.873121261597,0.010743903927505016,13.52892780303955,0.39387694001197815,1.947878122329712
